subj,cond,block,trial,key1,key2,sim,mystery
JS,C,1,120,s_m102_lxo,s_m102_fxo,0.204,3.707
JS,C,1,121,s_m111_xte,s_m111_xje,0.760,1.902
JS,C,1,122,s_m114_zxu,s_m114_gxu,0.744,1.709
JS,C,1,123,s_m107_txq,s_m107_zxq,0.708,1.690
JS,C,2,0,s_m107_nxu,s_m107_hxu,-0.376,4.645
JS,C,2,1,s_f106_xjxq,s_f106_sxq,0.484,1.655
JS,C,2,2,s_m110_yi,s_m110_li,0.152,3.142
JS,C,2,3,s_f113_bxw,s_f113_fxw,0.948,2.407
JS,C,2,4,s_m112_nxq,s_m112_gxq,0.428,3.341
JS,C,2,5,s_m112_kc,s_m112_xzc,0.776,2.139
JS,C,2,6,s_m110_hxe,s_m110_fxe,0.108,1.733
JS,C,2,7,s_m104_yxo,s_m104_pxo,0.732,3.374
JS,C,2,8,s_m114_bc,s_m114_xjc,0.284,2.452
JS,C,2,9,s_f101_sxo,s_f101_xdxo,-0.884,3.127
JS,C,2,10,s_m104_ko,s_m104_ho,0.412,3.500
JS,C,2,11,s_m102_xjxe,s_m102_zxe,-0.792,3.035
JS,C,2,12,s_f113_xjxq,s_f113_dxq,-0.144,6.654
JS,C,2,13,s_m111_xsxi,s_m111_txi,0.460,2.595
JS,C,2,14,s_f109_ro,s_f109_xjo,0.604,2.424
JS,C,2,15,s_f105_ki,s_f105_pi,0.968,1.279
JS,C,2,16,s_f113_rxy,s_f113_dxy,0.960,2.618
JS,C,2,17,s_m102_xda,s_m102_wa,-0.104,3.792
JS,C,2,18,s_f103_nxi,s_f103_xjxi,0.964,2.660
JS,C,2,19,s_m111_fe,s_m111_ge,0.972,1.508
JS,C,2,20,s_f101_bi,s_f101_mi,0.972,1.942
JS,C,2,21,s_f105_bxe,s_f105_xdxe,0.076,2.708
JS,C,2,22,s_m110_ka,s_m110_na,0.976,1.874
JS,C,2,23,s_m111_nxy,s_m111_pxy,0.964,1.987
JS,C,2,24,s_f103_xtxq,s_f103_lxq,0.612,2.745
JS,C,2,25,s_m102_txe,s_m102_pxe,0.840,2.970
JS,C,2,26,s_f109_fa,s_f109_wa,0.728,1.972
JS,C,2,27,s_f113_xcc,s_f113_fc,0.968,8.393
JS,C,2,28,s_f113_yxq,s_f113_txq,0.188,4.553
JS,C,2,29,s_m104_bxr,s_m104_kxr,0.844,1.022
JS,C,2,30,s_f103_zc,s_f103_pc,0.964,2.729
JS,C,2,31,s_m110_vi,s_m110_yi,0.880,1.941
JS,C,2,32,s_m102_mo,s_m102_do,0.076,2.152
JS,C,2,33,s_m104_zo,s_m104_no,0.764,1.791
JS,C,2,34,s_f101_hu,s_f101_xcu,0.680,3.251
JS,C,2,35,s_m110_do,s_m110_xzo,0.956,1.788
JS,C,2,36,s_m111_xzxq,s_m111_fxq,0.992,1.475
JS,C,2,37,s_m112_rxy,s_m112_wxy,-0.496,1.414
JS,C,2,38,s_m110_xcxe,s_m110_nxe,0.084,2.170
JS,C,2,39,s_f109_wo,s_f109_do,0.396,1.272
JS,C,2,40,s_f103_vxy,s_f103_rxy,-0.284,1.487
JS,C,2,41,s_m107_zc,s_m107_yc,0.324,4.559
JS,C,2,42,s_m114_zxq,s_m114_xzxq,0.952,1.661
JS,C,2,43,s_m104_ka,s_m104_ga,-0.564,1.211
JS,C,2,44,s_f106_gxw,s_f106_xjxw,0.604,1.454
JS,C,2,45,s_m112_me,s_m112_se,0.876,1.302
JS,C,2,46,s_m110_nu,s_m110_wu,0.948,1.948
JS,C,2,47,s_m102_lu,s_m102_gu,0.684,3.566
JS,C,2,48,s_f108_xjo,s_f108_xco,-0.244,2.140
JS,C,2,49,s_f101_yo,s_f101_xco,0.136,1.189
JS,C,2,50,s_f108_so,s_f108_xzo,0.556,3.617
JS,C,2,51,s_m104_ya,s_m104_fa,0.264,10.771
JS,C,2,52,s_f109_ka,s_f109_la,0.984,1.242
JS,C,2,53,s_m111_xje,s_m111_xte,0.968,4.569
JS,C,2,54,s_m112_bxi,s_m112_xzxi,-0.060,2.955
JS,C,2,55,s_f103_xtxw,s_f103_nxw,-0.052,2.817
JS,C,2,56,s_f103_vxy,s_f103_xsxy,0.460,1.876
JS,C,2,57,s_f113_xtxy,s_f113_fxy,-0.580,4.255
JS,C,2,58,s_m110_dxe,s_m110_gxe,-0.100,6.863
JS,C,2,59,s_m114_mxy,s_m114_kxy,0.920,1.372
JS,C,2,60,s_m107_txw,s_m107_rxw,0.932,1.860
JS,C,2,61,s_f105_vi,s_f105_xji,0.888,2.873
JS,C,2,62,s_f103_bxu,s_f103_xcxu,0.564,3.163
JS,C,2,63,s_m104_bu,s_m104_su,0.972,1.561
JS,C,2,64,s_m114_pxi,s_m114_xjxi,0.064,3.292
JS,C,2,65,s_f106_vc,s_f106_xcc,0.820,2.281
JS,C,2,66,s_f103_dxw,s_f103_xsxw,0.972,1.996
JS,C,2,67,s_m111_wc,s_m111_xzc,-0.180,1.706
JS,C,2,68,s_m102_xco,s_m102_go,0.236,1.533
JS,C,2,69,s_f113_sxi,s_f113_gxi,0.452,1.650
JS,C,2,70,s_f106_xce,s_f106_re,0.388,4.648
JS,C,2,71,s_m114_hxu,s_m114_wxu,0.096,4.835
JS,C,2,72,s_f109_xsxo,s_f109_zxo,0.232,5.712
JS,C,2,73,s_f108_hxo,s_f108_rxo,0.492,1.440
JS,C,2,74,s_m107_gc,s_m107_xdc,0.932,1.753
JS,C,2,75,s_f109_mxr,s_f109_gxr,0.932,1.878
JS,C,2,76,s_f108_hxr,s_f108_yxr,0.668,3.491
JS,C,2,77,s_m102_xtxo,s_m102_wxo,0.696,2.261
JS,C,2,78,s_m114_xtxu,s_m114_bxu,0.704,3.106
JS,C,2,79,s_m111_hxi,s_m111_zxi,0.696,3.807
JS,C,2,80,s_m114_pxw,s_m114_mxw,0.980,1.514
JS,C,2,81,s_m112_xzxq,s_m112_rxq,0.772,2.182
JS,C,2,82,s_m114_kxi,s_m114_yxi,0.984,1.385
JS,C,2,83,s_f108_ni,s_f108_si,0.988,1.326
JS,C,2,84,s_m107_xsxy,s_m107_xzxy,-0.988,1.824
JS,C,2,85,s_m110_po,s_m110_xso,0.876,2.177
JS,C,2,86,s_m110_xjo,s_m110_xdo,0.876,2.415
JS,C,2,87,s_f113_ye,s_f113_ne,0.272,1.629
JS,C,2,88,s_f109_sxe,s_f109_kxe,0.964,1.670
JS,C,2,89,s_m114_se,s_m114_xte,-0.200,1.605
JS,C,2,90,s_f113_we,s_f113_be,0.324,1.369
JS,C,2,91,s_m107_xtxy,s_m107_rxy,0.460,3.841
JS,C,2,92,s_f101_nxe,s_f101_xdxe,-0.140,2.739
JS,C,2,93,s_m104_mxe,s_m104_fxe,0.972,1.791
JS,C,2,94,s_f101_xzu,s_f101_nu,0.812,2.343
JS,C,2,95,s_m102_kxr,s_m102_wxr,0.972,1.620
JS,C,2,96,s_f113_wxu,s_f113_vxu,0.964,1.619
JS,C,2,97,s_f106_lxy,s_f106_vxy,0.812,4.061
JS,C,2,98,s_f105_hxr,s_f105_xzxr,-0.132,1.222
JS,C,2,99,s_f106_xsxi,s_f106_fxi,0.200,6.374
JS,C,2,100,s_f113_xdxi,s_f113_yxi,0.000,2.377
JS,C,2,101,s_f109_mxe,s_f109_yxe,0.984,2.557
JS,C,2,102,s_m110_xdu,s_m110_ku,0.972,2.042
JS,C,2,103,s_f105_hu,s_f105_lu,0.108,2.053
JS,C,2,104,s_f103_hxq,s_f103_txq,0.984,1.576
JS,C,2,105,s_m112_xse,s_m112_xde,0.932,1.391
JS,C,2,106,s_m114_xsc,s_m114_mc,0.964,1.933
JS,C,2,107,s_f105_kxe,s_f105_dxe,0.936,2.268
JS,C,2,108,s_f103_rxu,s_f103_xdxu,-0.184,3.179
JS,C,2,109,s_f105_vxo,s_f105_gxo,0.960,2.057
JS,C,2,110,s_m104_ru,s_m104_su,0.972,1.857
JS,C,2,111,s_f109_tu,s_f109_gu,0.956,2.035
JS,C,2,112,s_m110_li,s_m110_di,0.936,2.368
JS,C,2,113,s_f103_sxw,s_f103_txw,-0.008,1.892
JS,C,2,114,s_f103_fe,s_f103_ve,-0.228,1.866
JS,C,2,115,s_f106_xtxy,s_f106_xsxy,0.944,3.081
JS,C,2,116,s_f108_zi,s_f108_mi,0.988,3.342
JS,C,2,117,s_m102_fxo,s_m102_lxo,0.992,2.464
JS,C,2,118,s_m102_xju,s_m102_tu,-0.968,444.608
JS,C,2,119,s_m104_si,s_m104_fi,0.928,0.966
JS,C,2,120,s_f109_xtxr,s_f109_vxr,0.168,1.512
JS,C,2,121,s_m107_dxw,s_m107_xcxw,0.036,1.534
JS,C,2,122,s_f105_hu,s_f105_su,-0.500,1.265
JS,C,2,123,s_m107_dxy,s_m107_txy,-0.136,2.115
JS,C,3,0,s_f113_xtxq,s_f113_xdxq,-0.008,3.458
JS,C,3,1,s_f105_lxo,s_f105_xsxo,0.424,1.315
JS,C,3,2,s_m107_pxw,s_m107_xtxw,0.360,12.555
JS,C,3,3,s_f106_xtxw,s_f106_xcxw,-0.088,4.350
JS,C,3,4,s_m111_yc,s_m111_bc,0.176,1.999
JS,C,3,5,s_m111_zxi,s_m111_xcxi,0.468,1.514
JS,C,3,6,s_f101_ro,s_f101_zo,0.676,4.113
JS,C,3,7,s_m114_vxi,s_m114_sxi,-0.052,3.257
JS,C,3,8,s_m104_xjxr,s_m104_kxr,0.580,1.427
JS,C,3,9,s_m104_xjxo,s_m104_xsxo,0.264,2.668
JS,C,3,10,s_m102_wxr,s_m102_yxr,0.092,10.440
JS,C,3,11,s_f109_ta,s_f109_fa,0.932,1.852
JS,C,3,12,s_f108_ru,s_f108_lu,-0.012,2.055
JS,C,3,13,s_f103_zxu,s_f103_vxu,0.296,2.377
JS,C,3,14,s_m114_xzxy,s_m114_xjxy,-0.528,1.497
JS,C,3,15,s_f108_xzxo,s_f108_lxo,0.600,1.627
JS,C,3,16,s_m104_xjxe,s_m104_fxe,0.708,1.435
JS,C,3,17,s_m111_sc,s_m111_lc,0.624,1.840
JS,C,3,18,s_f105_xzxr,s_f105_pxr,0.784,1.639
JS,C,3,19,s_f103_sxi,s_f103_dxi,0.776,1.808
JS,C,3,20,s_m107_pe,s_m107_ve,0.812,1.368
JS,C,3,21,s_f113_vc,s_f113_tc,0.696,1.865
JS,C,3,22,s_m110_mxr,s_m110_xzxr,0.696,16.337
JS,C,3,23,s_f106_txu,s_f106_xzxu,0.748,2.116
JS,C,3,24,s_m112_xsxi,s_m112_nxi,0.936,1.824
JS,C,3,25,s_f109_nxo,s_f109_fxo,0.792,1.307
JS,C,3,26,s_m102_ta,s_m102_ma,0.948,2.575
JS,C,3,27,s_m111_xsxy,s_m111_sxy,0.464,2.695
JS,C,3,28,s_m111_dxw,s_m111_yxw,0.972,1.544
JS,C,3,29,s_f106_lxi,s_f106_xdxi,0.136,3.086
JS,C,3,30,s_m102_la,s_m102_ta,0.088,7.368
JS,C,3,31,s_m107_xsxu,s_m107_hxu,0.772,3.365
JS,C,3,32,s_m104_xcxr,s_m104_lxr,0.572,3.183
JS,C,3,33,s_f101_da,s_f101_ba,0.888,1.807
JS,C,3,34,s_m112_pxw,s_m112_sxw,0.344,1.866
JS,C,3,35,s_m107_vc,s_m107_hc,0.496,2.068
JS,C,3,36,s_f113_txu,s_f113_bxu,0.820,3.556
JS,C,3,37,s_f108_yu,s_f108_xtu,0.428,2.125
JS,C,3,38,s_m111_xtxu,s_m111_txu,0.776,2.246
JS,C,3,39,s_m112_gxw,s_m112_pxw,0.972,2.099
JS,C,3,40,s_f101_kxe,s_f101_xcxe,0.956,2.612
JS,C,3,41,s_f109_po,s_f109_ho,0.628,3.211
JS,C,3,42,s_f106_xce,s_f106_me,0.908,1.710
JS,C,3,43,s_f106_xzxq,s_f106_xtxq,0.040,1.306
JS,C,3,44,s_f106_wxq,s_f106_xcxq,0.512,1.824
JS,C,3,45,s_f113_nxw,s_f113_txw,0.624,2.407
JS,C,3,46,s_m112_dxu,s_m112_fxu,0.884,1.682
JS,C,3,47,s_m112_wxy,s_m112_lxy,0.968,1.731
JS,C,3,48,s_m104_nu,s_m104_bu,0.668,2.083
JS,C,3,49,s_f113_xdc,s_f113_xcc,0.700,3.165
JS,C,3,50,s_m111_vxq,s_m111_xdxq,-0.716,2.231
JS,C,3,51,s_m107_hxq,s_m107_xjxq,0.296,6.105
JS,C,3,52,s_m114_xzxy,s_m114_vxy,0.716,1.317
JS,C,3,53,s_m114_he,s_m114_xde,0.696,3.372
JS,C,3,54,s_f103_bxi,s_f103_vxi,-0.760,1.481
JS,C,3,55,s_m110_xta,s_m110_ha,0.784,0.908
JS,C,3,56,s_f105_ru,s_f105_nu,0.656,1.844
JS,C,3,57,s_f109_xzi,s_f109_xci,0.408,2.293
JS,C,3,58,s_f101_xtxr,s_f101_kxr,0.448,1.556
JS,C,3,59,s_f105_xso,s_f105_bo,0.948,1.637
JS,C,3,60,s_m107_zxq,s_m107_txq,0.540,2.071
JS,C,3,61,s_m110_xza,s_m110_ya,0.816,1.498
JS,C,3,62,s_m104_zo,s_m104_do,-0.648,1.822
JS,C,3,63,s_m114_gxq,s_m114_rxq,0.536,2.009
JS,C,3,64,s_m112_kxq,s_m112_rxq,0.936,1.385
JS,C,3,65,s_f109_dxo,s_f109_vxo,0.404,2.327
JS,C,3,66,s_f101_wa,s_f101_ta,0.856,1.544
JS,C,3,67,s_f101_lxe,s_f101_xjxe,0.652,2.110
JS,C,3,68,s_m114_pxw,s_m114_xdxw,0.900,2.341
JS,C,3,69,s_f108_xcxe,s_f108_txe,0.512,3.187
JS,C,3,70,s_m112_zxu,s_m112_xtxu,0.312,8.073
JS,C,3,71,s_m114_we,s_m114_se,0.564,1.927
JS,C,3,72,s_f101_wxo,s_f101_gxo,0.756,1.759
JS,C,3,73,s_f103_yc,s_f103_gc,0.780,1.566
JS,C,3,74,s_f105_zo,s_f105_lo,0.772,1.254
JS,C,3,75,s_f109_wi,s_f109_zi,0.660,5.147
JS,C,3,76,s_f108_du,s_f108_hu,0.648,1.867
JS,C,3,77,s_m111_pxy,s_m111_wxy,0.980,1.671
JS,C,3,78,s_m111_yxw,s_m111_sxw,0.988,1.548
JS,C,3,79,s_m104_bi,s_m104_pi,-0.984,1.917
JS,C,3,80,s_m104_pi,s_m104_fi,0.576,1.520
JS,C,3,81,s_m110_pxo,s_m110_lxo,0.556,1.685
JS,C,3,82,s_m114_mxw,s_m114_lxw,0.568,1.279
JS,C,3,83,s_m111_kxq,s_m111_txq,0.560,1.693
JS,C,3,84,s_m110_mxo,s_m110_xtxo,0.580,1.557
JS,C,3,85,s_m111_wxw,s_m111_xjxw,0.980,1.881
JS,C,3,86,s_f105_dxo,s_f105_nxo,0.968,1.677
JS,C,3,87,s_m102_zxe,s_m102_fxe,0.936,2.229
JS,C,3,88,s_f109_yi,s_f109_xji,0.976,2.133
JS,C,3,89,s_m112_xdc,s_m112_fc,0.684,1.883
JS,C,3,90,s_m112_mxi,s_m112_nxi,0.412,1.645
JS,C,3,91,s_f108_xso,s_f108_wo,0.988,1.516
JS,C,3,92,s_f103_dc,s_f103_xdc,0.936,2.031
JS,C,3,93,s_m102_yu,s_m102_ru,0.108,2.123
JS,C,3,94,s_f106_bxi,s_f106_gxi,-0.148,2.163
JS,C,3,95,s_f105_xza,s_f105_xda,0.028,3.337
JS,C,3,96,s_f106_pe,s_f106_xce,0.272,2.940
JS,C,3,97,s_m107_ge,s_m107_he,0.460,3.879
JS,C,3,98,s_f105_sa,s_f105_xca,0.848,4.378
JS,C,3,99,s_m114_gxu,s_m114_zxu,0.960,1.545
JS,C,3,100,s_f108_ka,s_f108_za,0.948,1.886
JS,C,3,101,s_f105_po,s_f105_do,0.900,2.803
JS,C,3,102,s_f106_mc,s_f106_xdc,0.972,2.537
JS,C,3,103,s_m102_vi,s_m102_mi,0.980,2.343
JS,C,3,104,s_f109_bu,s_f109_zu,0.872,10.292
JS,C,3,105,s_m102_bxr,s_m102_hxr,-0.008,9.946
JS,C,3,106,s_m102_xcxo,s_m102_xsxo,-0.136,2.919
JS,C,3,107,s_f105_gxr,s_f105_xzxr,0.232,3.015
JS,C,3,108,s_m107_xsxu,s_m107_gxu,0.516,1.627
JS,C,3,109,s_m112_kc,s_m112_fc,0.200,2.219
JS,C,3,110,s_f101_si,s_f101_zi,0.204,4.735
JS,C,3,111,s_f108_bxe,s_f108_lxe,0.036,3.006
JS,C,3,112,s_f101_nxr,s_f101_vxr,0.148,4.102
JS,C,3,113,s_f108_ra,s_f108_ma,0.876,1.415
JS,C,3,114,s_f108_xtxr,s_f108_dxr,0.880,2.105
JS,C,3,115,s_f105_lxe,s_f105_nxe,0.724,6.511
JS,C,3,116,s_m102_ri,s_m102_xsi,0.852,1.469
JS,C,3,117,s_f113_yxy,s_f113_xsxy,0.988,1.414
JS,C,3,118,s_f109_bxe,s_f109_rxe,-0.072,1.446
JS,C,3,119,s_f101_ko,s_f101_xso,0.824,1.185
JS,C,3,120,s_f106_mxy,s_f106_xjxy,0.620,2.988
JS,C,3,121,s_m107_vxq,s_m107_kxq,0.892,4.657
JS,C,3,122,s_f101_xda,s_f101_ta,0.884,1.811
JS,C,3,123,s_f113_me,s_f113_he,0.668,2.267
LD,C,0,0,s_f105_pi,s_f105_ki,-0.364,2.291
LD,C,0,1,s_m102_ru,s_m102_yu,-0.512,3.213
LD,C,0,2,s_m107_xtxw,s_m107_pxw,-0.416,3.671
LD,C,0,3,s_m104_do,s_m104_zo,0.032,1.523
LD,C,0,4,s_m111_xzc,s_m111_wc,0.348,4.072
LD,C,0,5,s_f105_dxe,s_f105_kxe,-0.536,6.077
LD,C,0,6,s_f101_gxo,s_f101_wxo,-0.108,2.029
LD,C,0,7,s_m104_no,s_m104_zo,0.508,2.887
LD,C,0,8,s_m112_xde,s_m112_xse,-0.456,1.940
LD,C,0,9,s_m107_xjxq,s_m107_hxq,0.092,2.740
LD,C,0,10,s_f108_lu,s_f108_ru,-0.672,3.241
LD,C,0,11,s_m104_fa,s_m104_ya,-0.168,6.939
LD,C,0,12,s_m104_bu,s_m104_nu,0.376,2.662
LD,C,0,13,s_f106_vxy,s_f106_lxy,-0.308,5.787
LD,C,0,14,s_f113_fxw,s_f113_bxw,0.280,2.026
LD,C,0,15,s_m112_gxq,s_m112_nxq,0.060,5.378
LD,C,0,16,s_m114_kxy,s_m114_mxy,0.548,5.407
LD,C,0,17,s_m111_zxi,s_m111_hxi,0.820,3.733
LD,C,0,18,s_f101_kxr,s_f101_xtxr,-0.608,2.483
LD,C,0,19,s_m114_xzxq,s_m114_zxq,0.248,1.579
LD,C,0,20,s_m112_se,s_m112_me,0.384,4.026
LD,C,0,21,s_m107_ve,s_m107_pe,-0.248,1.976
LD,C,0,22,s_f103_dxi,s_f103_sxi,-0.140,4.361
LD,C,0,23,s_m114_lxw,s_m114_mxw,0.272,5.651
LD,C,0,24,s_f103_xsxy,s_f103_vxy,-0.212,2.522
LD,C,0,25,s_m104_ho,s_m104_ko,-0.432,2.320
LD,C,0,26,s_m110_nxe,s_m110_xcxe,-0.164,2.600
LD,C,0,27,s_m104_su,s_m104_ru,0.156,5.110
LD,C,0,28,s_m112_xtxu,s_m112_zxu,-0.096,9.212
LD,C,0,29,s_f105_bo,s_f105_xso,0.224,4.802
LD,C,0,30,s_m110_xtxo,s_m110_mxo,0.396,4.213
LD,C,0,31,s_f105_lo,s_f105_zo,0.756,2.653
LD,C,0,32,s_m107_yc,s_m107_zc,-0.476,3.737
LD,C,0,33,s_f105_pxr,s_f105_xzxr,-0.256,2.776
LD,C,0,34,s_m112_fc,s_m112_xdc,-0.872,2.318
LD,C,0,35,s_m107_he,s_m107_ge,-0.468,3.086
LD,C,0,36,s_f109_fa,s_f109_ta,-0.180,2.283
LD,C,0,37,s_f108_lxo,s_f108_xzxo,0.340,2.079
LD,C,0,38,s_f101_zo,s_f101_ro,0.388,2.969
LD,C,0,39,s_m111_ge,s_m111_fe,0.076,1.993
LD,C,0,40,s_m102_wxr,s_m102_kxr,0.112,8.103
LD,C,0,41,s_f105_xzxr,s_f105_gxr,-0.236,1.833
LD,C,0,42,s_m102_gu,s_m102_lu,0.148,4.072
LD,C,0,43,s_m102_fxe,s_m102_zxe,0.316,2.080
LD,C,0,44,s_f109_wa,s_f109_fa,0.304,4.113
LD,C,0,45,s_f108_hu,s_f108_du,-0.168,2.106
LD,C,0,46,s_f105_nxe,s_f105_lxe,-0.608,1.997
LD,C,0,47,s_f101_ba,s_f101_da,-0.200,1.727
LD,C,0,48,s_m104_su,s_m104_bu,0.280,3.806
LD,C,0,49,s_m107_hc,s_m107_vc,0.472,4.162
LD,C,0,50,s_f108_xco,s_f108_xjo,-0.752,1.544
LD,C,0,51,s_f113_vxu,s_f113_wxu,0.116,3.162
LD,C,0,52,s_f105_xda,s_f105_xza,0.196,2.841
LD,C,0,53,s_f109_rxe,s_f109_bxe,-0.432,2.366
LD,C,0,54,s_f109_xci,s_f109_xzi,-0.188,3.006
LD,C,0,55,s_m104_lxr,s_m104_xcxr,0.496,2.374
LD,C,0,56,s_f108_wo,s_f108_xso,0.736,2.798
LD,C,0,57,s_f103_xdc,s_f103_dc,0.328,2.758
LD,C,0,58,s_f103_txw,s_f103_sxw,0.208,3.304
LD,C,0,59,s_f105_do,s_f105_po,-0.048,2.541
LD,C,0,60,s_f105_nxo,s_f105_dxo,0.968,3.214
LD,C,0,61,s_m107_txy,s_m107_dxy,-0.128,3.360
LD,C,0,62,s_f105_nu,s_f105_ru,0.704,2.594
LD,C,0,63,s_f106_xsxy,s_f106_xtxy,0.544,3.921
LD,C,0,64,s_f105_xji,s_f105_vi,0.940,3.168
LD,C,0,65,s_f109_gu,s_f109_tu,0.492,4.292
LD,C,0,66,s_f108_lxe,s_f108_bxe,0.240,3.052
LD,C,0,67,s_f106_gxi,s_f106_bxi,-0.676,1.919
LD,C,0,68,s_m111_sxw,s_m111_yxw,-0.100,4.161
LD,C,0,69,s_f113_be,s_f113_we,-0.528,2.112
LD,C,0,70,s_f113_xsxy,s_f113_yxy,0.000,3.732
LD,C,0,71,s_f109_vxr,s_f109_xtxr,-0.236,2.682
LD,C,0,72,s_m112_xzc,s_m112_kc,0.532,2.541
LD,C,0,73,s_m114_rxq,s_m114_gxq,0.252,2.454
LD,C,0,74,s_m102_ma,s_m102_ta,0.304,3.808
LD,C,0,75,s_m102_xsxo,s_m102_xcxo,-0.096,2.469
LD,C,0,76,s_f103_ve,s_f103_fe,0.580,5.889
LD,C,0,77,s_f101_xso,s_f101_ko,-0.164,1.522
LD,C,0,78,s_f109_zxo,s_f109_xsxo,-0.308,2.393
LD,C,0,79,s_f103_vxi,s_f103_bxi,-0.416,3.290
LD,C,0,80,s_m114_xjc,s_m114_bc,0.436,2.530
LD,C,0,81,s_m104_kxr,s_m104_xjxr,-0.116,2.904
LD,C,0,82,s_f113_he,s_f113_me,0.300,2.411
LD,C,0,83,s_f101_vxr,s_f101_nxr,-0.132,1.458
LD,C,0,84,s_f108_si,s_f108_ni,0.616,2.790
LD,C,0,85,s_f113_xcc,s_f113_xdc,0.228,2.358
LD,C,0,86,s_f109_ho,s_f109_po,-0.968,2.092
LD,C,0,87,s_f113_fxy,s_f113_xtxy,-0.904,2.644
LD,C,0,88,s_f113_txw,s_f113_nxw,0.348,4.458
LD,C,0,89,s_m112_rxq,s_m112_kxq,0.932,1.911
LD,C,0,90,s_m114_yxi,s_m114_kxi,0.332,10.627
LD,C,0,91,s_m102_wxo,s_m102_xtxo,-0.184,2.106
LD,C,0,92,s_f109_vxo,s_f109_dxo,0.184,2.266
LD,C,0,93,s_f103_lxq,s_f103_xtxq,-0.428,1.605
LD,C,0,94,s_m110_di,s_m110_li,0.320,3.140
LD,C,0,95,s_m110_xzxr,s_m110_mxr,0.532,1.936
LD,C,0,96,s_m112_nxi,s_m112_xsxi,0.440,2.924
LD,C,0,97,s_f108_rxo,s_f108_hxo,0.120,2.845
LD,C,0,98,s_m110_wu,s_m110_nu,0.928,3.126
LD,C,0,99,s_m107_kxq,s_m107_vxq,0.688,4.303
LD,C,0,100,s_f101_xdxe,s_f101_nxe,-0.380,1.755
LD,C,0,101,s_m102_mi,s_m102_vi,-0.164,1.758
LD,C,0,102,s_f113_tc,s_f113_vc,-0.104,2.944
LD,C,0,103,s_m102_go,s_m102_xco,0.404,1.732
LD,C,0,104,s_m102_do,s_m102_mo,0.620,3.113
LD,C,0,105,s_f109_xjo,s_f109_ro,0.352,3.695
LD,C,0,106,s_m112_sxw,s_m112_pxw,0.860,2.359
LD,C,0,107,s_f113_ne,s_f113_ye,0.444,3.743
LD,C,0,108,s_m111_fxq,s_m111_xzxq,0.576,3.884
LD,C,0,109,s_m107_hxu,s_m107_xsxu,0.244,3.310
LD,C,0,110,s_m111_txq,s_m111_kxq,-0.652,3.061
LD,C,0,111,s_m107_xzxy,s_m107_xsxy,-0.952,1.953
LD,C,0,112,s_m114_xte,s_m114_se,0.104,4.577
LD,C,0,113,s_m107_rxy,s_m107_xtxy,0.616,1.343
LD,C,0,114,s_m111_lc,s_m111_sc,0.552,3.391
LD,C,0,115,s_m107_xcxw,s_m107_dxw,0.736,6.599
LD,C,0,116,s_f105_su,s_f105_hu,0.940,5.455
LD,C,0,117,s_m110_lxo,s_m110_pxo,0.612,2.449
LD,C,0,118,s_m110_ha,s_m110_xta,0.964,3.019
LD,C,0,119,s_f113_bxu,s_f113_txu,-0.784,1.791
LD,C,0,120,s_m111_xdxq,s_m111_vxq,-0.680,1.802
LD,C,0,121,s_f106_xtxq,s_f106_xzxq,0.672,2.768
LD,C,0,122,s_m114_mc,s_m114_xsc,0.916,3.017
LD,C,0,123,s_f101_ta,s_f101_xda,-0.440,2.248
LD,C,1,0,s_m112_fc,s_m112_kc,0.220,2.793
LD,C,1,1,s_f101_ta,s_f101_wa,0.792,3.941
LD,C,1,2,s_f108_za,s_f108_ka,0.340,2.043
LD,C,1,3,s_m111_txu,s_m111_xtxu,0.384,3.927
LD,C,1,4,s_f109_do,s_f109_wo,0.504,1.968
LD,C,1,5,s_m112_wxy,s_m112_rxy,-0.272,1.239
LD,C,1,6,s_f106_xjxy,s_f106_mxy,0.188,2.063
LD,C,1,7,s_m110_ku,s_m110_xdu,0.724,2.643
LD,C,1,8,s_m102_hxr,s_m102_bxr,-0.404,3.111
LD,C,1,9,s_m114_wxu,s_m114_hxu,-0.152,2.288
LD,C,1,10,s_m110_xzo,s_m110_do,0.256,2.327
LD,C,1,11,s_f108_xzo,s_f108_so,0.672,2.244
LD,C,1,12,s_m111_wxy,s_m111_pxy,0.932,4.774
LD,C,1,13,s_f106_xjxw,s_f106_gxw,0.440,5.050
LD,C,1,14,s_f101_xcu,s_f101_hu,0.844,6.092
LD,C,1,15,s_f113_yxi,s_f113_xdxi,-0.336,1.385
LD,C,1,16,s_m114_xdxw,s_m114_pxw,0.448,2.220
LD,C,1,17,s_m111_bc,s_m111_yc,0.188,2.454
LD,C,1,18,s_f101_zi,s_f101_si,-0.968,1.993
LD,C,1,19,s_m104_fi,s_m104_pi,-0.956,2.665
LD,C,1,20,s_m114_bxu,s_m114_xtxu,0.388,4.334
LD,C,1,21,s_f106_xce,s_f106_pe,0.948,2.418
LD,C,1,22,s_m102_pxe,s_m102_txe,0.352,3.111
LD,C,1,23,s_m114_vxy,s_m114_xzxy,0.724,1.813
LD,C,1,24,s_m102_zxe,s_m102_xjxe,0.124,1.717
LD,C,1,25,s_f109_la,s_f109_ka,0.388,2.145
LD,C,1,26,s_m102_wa,s_m102_xda,-0.188,2.947
LD,C,1,27,s_m111_sxy,s_m111_xsxy,0.152,9.029
